"Województwo","Powiat","Gmina","Teryt","Liczba.wyborców.uprawnionych.do.głosowania","Komisja.otrzymała.kart.do.głosowania","Nie.wykorzystano.kart.do.głosowania","Liczba.wyborców..którym.wydano.karty.do.głosowania","Liczba.wyborców.głosujących.przez.pełnomocnika","Liczba.wyborców.głosujących.na.podstawie.zaświadczenia","Liczba.wyborców..którym.wysłano.pakiety.wyborcze","Liczba.otrzymanych.kopert.zwrotnych","w.których.nie.było.oświadczenia","w.których.oświadczenie.nie.było.podpisane","w.których.nie.było.koperty.na.kartę.do.głosowania","w.których.znajdowała.się.niezaklejona.koperta","Liczba.kopert.na.kartę.do.głosowania.wrzuconych.do.urny","Liczba.kart.wyjętych.z.urny","w.tym.liczba.kart.wyjętych.z.kopert","Liczba.kart.nieważnych","Liczba.kart.ważnych","Liczba.głosów.nieważnych","Liczba.głosów.ważnych","Andrzej.Sebastian.DUDA","Bronisław.Maria.KOMOROWSKI"
"podkarpackie","bieszczadzki","gm. Ustrzyki Dolne","180108",14245,12392,5758,6633,2,119,3,3,0,0,0,0,3,6637,3,0,6637,72,6565,3891,2674
"podkarpackie","bieszczadzki","gm. Czarna","180103",1942,1801,909,892,0,45,0,0,0,0,0,0,0,892,0,0,892,13,879,536,343
"podkarpackie","bieszczadzki","gm. Lutowiska","180105",1815,1604,753,851,1,86,0,0,0,0,0,0,0,851,0,0,851,13,838,435,403
"podkarpackie","brzozowski","gm. Domaradz","180202",4848,4200,1448,2752,1,29,1,1,0,0,0,0,1,2753,1,0,2753,23,2730,2331,399
"podkarpackie","brzozowski","gm. Brzozów","180201",21289,18507,6845,11662,21,111,3,3,0,0,0,0,3,11665,3,1,11664,90,11574,9021,2553
"podkarpackie","brzozowski","gm. Jasienica Rosielna","180205",5995,5205,1210,3995,56,47,1,1,0,0,0,0,1,3991,1,0,3991,29,3962,3477,485
"podkarpackie","brzozowski","gm. Dydnia","180203",6492,5701,2463,3238,1,17,0,0,0,0,0,0,0,3238,0,0,3238,30,3208,2669,539
"podkarpackie","brzozowski","gm. Haczów","180204",7380,6455,2280,4175,2,30,0,0,0,0,0,0,0,4175,0,0,4175,40,4135,3274,861
"podkarpackie","brzozowski","gm. Nozdrzec","180206",6770,5936,2402,3534,0,39,0,0,0,0,0,0,0,3534,0,0,3534,46,3488,2565,923
"podkarpackie","dębicki","gm. Jodłowa","180305",4316,3800,1608,2192,0,18,0,0,0,0,0,0,0,2192,0,0,2192,23,2169,1799,370
"podkarpackie","dębicki","gm. Czarna","180303",10134,8704,2896,5808,8,33,0,0,0,0,0,0,0,5808,0,0,5808,77,5731,4435,1296
"podkarpackie","dębicki","gm. Pilzno","180306",14097,12281,3867,8414,1,62,1,1,0,0,0,0,1,8415,1,0,8415,73,8342,6832,1510
"podkarpackie","dębicki","gm. Dębica","180304",19541,17120,5912,11208,4,66,0,0,0,0,0,0,0,11206,0,0,11206,107,11099,8495,2604
"podkarpackie","dębicki","gm. Żyraków","180307",10919,9492,3081,6411,0,34,1,1,0,0,0,0,1,6412,1,0,6412,66,6346,5015,1331
"podkarpackie","dębicki","m. Dębica","180301",37579,33230,11474,21756,8,152,22,20,2,0,0,0,18,21775,18,0,21775,286,21489,13663,7826
"podkarpackie","dębicki","gm. Brzostek","180302",10362,8912,3308,5604,2,46,2,2,0,0,0,0,2,5606,2,0,5606,121,5485,4686,799
"podkarpackie","jarosławski","gm. Roźwienica","180410",4968,4299,1578,2721,3,22,0,0,0,0,0,0,0,2721,0,0,2721,29,2692,2094,598
"podkarpackie","jarosławski","gm. Pawłosiów","180406",6790,5799,1878,3921,11,15,1,1,0,0,0,0,1,3922,1,0,3922,38,3884,2883,1001
"podkarpackie","jarosławski","gm. Rokietnica","180409",3520,2998,1159,1839,0,8,0,0,0,0,0,0,0,1839,0,0,1839,30,1809,1505,304
"podkarpackie","jarosławski","gm. Chłopice","180403",4557,3904,1496,2408,0,9,0,0,0,0,0,0,0,2408,0,0,2408,28,2380,1864,516
"podkarpackie","jarosławski","gm. Laszki","180405",5505,4645,1772,2873,1,18,0,0,0,0,0,0,0,2873,0,0,2873,34,2839,2048,791
"podkarpackie","jarosławski","gm. Pruchnik","180407",7730,6607,2155,4452,1,39,1,1,0,0,0,0,1,4453,1,0,4453,55,4398,3787,611
"podkarpackie","jarosławski","gm. Wiązownica","180411",9080,7897,2512,5385,11,80,0,0,0,0,0,0,0,5384,0,0,5384,67,5317,4260,1057
"podkarpackie","jarosławski","gm. Jarosław","180404",10322,8900,3308,5592,3,30,0,0,0,0,0,0,0,5590,0,0,5590,54,5536,4091,1445
"podkarpackie","jarosławski","m. Radymno","180402",4434,3808,1379,2429,2,44,0,0,0,0,0,0,0,2429,0,0,2429,17,2412,1762,650
"podkarpackie","jarosławski","gm. Radymno","180408",8942,7780,3022,4758,2,32,0,0,0,0,0,0,0,4758,0,1,4757,55,4702,3637,1065
"podkarpackie","jarosławski","m. Jarosław","180401",31348,27757,10565,17192,35,189,7,7,0,0,0,0,7,17195,7,0,17195,202,16993,10611,6382
"podkarpackie","jasielski","m. Jasło","180501",29625,25913,9532,16380,17,175,25,25,0,0,0,0,25,16405,25,0,16405,224,16181,10316,5865
"podkarpackie","jasielski","gm. Osiek Jasielski","180508",4262,3801,1539,2262,3,16,0,0,0,0,0,0,0,2262,0,0,2262,16,2246,1907,339
"podkarpackie","jasielski","gm. Kołaczyce","180505",7061,6080,2188,3892,7,40,28,28,0,0,0,0,28,3919,28,0,3919,36,3883,3208,675
"podkarpackie","jasielski","gm. Skołyszyn","180509",10028,8608,3132,5476,1,32,1,1,0,0,0,0,1,5477,1,0,5477,55,5422,4023,1399
"podkarpackie","jasielski","gm. Tarnowiec","180511",7460,6399,2279,4120,14,27,3,3,1,0,0,0,2,4122,2,1,4121,43,4078,3162,916
"podkarpackie","jasielski","gm. Nowy Żmigród","180507",7516,6710,2443,4267,12,37,2,0,0,0,0,0,0,4267,0,2,4265,26,4239,3426,813
"podkarpackie","jasielski","gm. Krempna","180506",1584,1430,698,732,0,25,0,0,0,0,0,0,0,732,0,0,732,11,721,469,252
"podkarpackie","jasielski","gm. Jasło","180504",13373,11714,4119,7595,5,39,6,6,0,0,0,0,6,7599,6,0,7599,79,7520,5921,1599
"podkarpackie","jasielski","gm. Dębowiec","180503",6771,5942,2164,3778,0,54,0,0,0,0,0,0,0,3778,0,0,3778,19,3759,3083,676
"podkarpackie","jasielski","gm. Brzyska","180502",5083,4202,1355,2847,1,11,0,0,0,0,0,0,0,2847,0,0,2847,33,2814,2473,341
"podkarpackie","kolbuszowski","gm. Kolbuszowa","180602",19753,17660,7053,10607,8,69,2,2,0,0,0,0,2,10607,2,0,10607,157,10450,7808,2642
"podkarpackie","kolbuszowski","gm. Dzikowiec","180606",5113,4500,2018,2482,1,17,0,0,0,0,0,0,0,2482,0,0,2482,35,2447,2074,373
"podkarpackie","kolbuszowski","gm. Raniżów","180605",5608,4803,1631,3172,5,12,0,0,0,0,0,0,0,3172,0,0,3172,55,3117,2597,520
"podkarpackie","kolbuszowski","gm. Majdan Królewski","180603",7779,6786,2713,4073,3,24,0,0,0,0,0,0,0,4073,0,0,4073,49,4024,3475,549
"podkarpackie","kolbuszowski","gm. Cmolas","180601",6253,5442,2179,3263,7,20,0,0,0,0,0,0,0,3263,0,0,3263,49,3214,2731,483
"podkarpackie","kolbuszowski","gm. Niwiska","180604",4614,4103,1532,2571,4,10,2,2,0,0,0,0,2,2573,2,0,2573,26,2547,2096,451
"podkarpackie","krośnieński ","gm. Iwonicz-Zdrój","180703",9412,8013,2458,5555,5,326,1,1,0,0,0,0,1,5556,1,0,5556,55,5501,3996,1505
"podkarpackie","krośnieński ","gm. Dukla","180702",11710,9999,3961,6038,7,97,0,0,0,0,0,0,0,6037,0,0,6037,53,5984,4356,1628
"podkarpackie","krośnieński ","gm. Rymanów","180708",13590,11589,3857,7732,0,157,0,0,0,0,0,0,0,7731,0,0,7731,72,7659,5631,2028
"podkarpackie","krośnieński ","gm. Chorkówka","180701",10594,9301,3533,5768,2,41,0,0,0,0,0,0,0,5768,0,0,5768,40,5728,4243,1485
"podkarpackie","krośnieński ","gm. Krościenko Wyżne","180706",4323,3755,1182,2573,4,15,2,2,0,0,0,0,2,2575,2,0,2575,30,2545,1899,646
"podkarpackie","krośnieński ","gm. Miejsce Piastowe","180707",10878,9316,3013,6303,2,60,20,18,1,0,0,0,17,6319,17,0,6319,72,6247,4448,1799
"podkarpackie","krośnieński ","gm. Korczyna","180705",8909,7657,2774,4883,2,40,1,0,0,0,0,0,0,4883,0,0,4883,73,4810,3583,1227
"podkarpackie","krośnieński ","gm. Jedlicze","180704",12333,10712,4292,6419,4,43,0,0,0,0,0,0,0,6420,0,0,6420,61,6359,4494,1865
"podkarpackie","krośnieński ","gm. Wojaszówka","180709",7384,6307,2521,3786,1,19,1,1,0,0,0,0,1,3787,1,0,3787,47,3740,2636,1104
"podkarpackie","krośnieński ","gm. Jaśliska","180710",1593,1399,585,814,0,13,0,0,0,0,0,0,0,814,0,0,814,9,805,634,171
"podkarpackie","leżajski","gm. Kuryłówka","180803",4556,3998,1635,2363,5,23,0,0,0,0,0,0,0,2363,0,1,2362,26,2336,1851,485
"podkarpackie","leżajski","gm. Leżajsk","180804",15638,13606,4983,8623,2,52,0,0,0,0,0,0,0,8622,0,0,8622,77,8545,7277,1268
"podkarpackie","leżajski","m. Leżajsk","180801",11725,10303,3850,6453,15,96,5,4,0,0,0,0,4,6457,4,0,6457,78,6379,4451,1928
"podkarpackie","leżajski","gm. Nowa Sarzyna","180805",16753,14853,5190,9663,8,39,2,2,0,0,0,0,2,9665,2,0,9665,87,9578,8298,1280
"podkarpackie","leżajski","gm. Grodzisko Dolne","180802",6483,5502,1668,3834,2,40,0,0,0,0,0,0,0,3834,0,0,3834,27,3807,3222,585
"podkarpackie","lubaczowski","gm. Narol","180905",6677,5865,2709,3156,3,58,1,1,0,0,0,0,1,3156,1,1,3155,38,3117,2253,864
"podkarpackie","lubaczowski","gm. Wielkie Oczy","180908",3027,2700,1095,1605,1,9,1,1,0,0,0,0,1,1606,1,0,1606,28,1578,1140,438
"podkarpackie","lubaczowski","gm. Oleszyce","180906",5250,4499,1684,2815,1,24,1,1,0,0,0,0,1,2816,1,0,2816,38,2778,1969,809
"podkarpackie","lubaczowski","gm. Lubaczów","180904",7371,6397,2832,3565,0,43,0,0,0,0,0,0,0,3565,0,0,3565,36,3529,2658,871
"podkarpackie","lubaczowski","gm. Horyniec-Zdrój","180903",4384,3623,1434,2189,4,206,1,1,0,0,0,0,1,2190,1,2,2188,26,2162,1415,747
"podkarpackie","lubaczowski","gm. Stary Dzików","180907",3629,3190,1380,1810,4,15,0,0,0,0,0,0,0,1810,0,0,1810,10,1800,1377,423
"podkarpackie","lubaczowski","gm. Cieszanów","180902",6027,5109,2211,2897,5,34,2,2,0,0,0,0,2,2899,2,0,2899,28,2871,2033,838
"podkarpackie","lubaczowski","m. Lubaczów","180901",10151,8917,3638,5279,8,58,1,1,0,0,0,0,1,5280,1,0,5280,84,5196,3130,2066
"podkarpackie","łańcucki","gm. Łańcut","181004",16649,14323,3743,10580,4,59,4,4,0,0,0,0,4,10584,4,0,10584,103,10481,8522,1959
"podkarpackie","łańcucki","m. Łańcut","181001",14586,12768,3871,8897,10,136,7,7,0,0,0,0,7,8902,7,0,8902,86,8816,5954,2862
"podkarpackie","łańcucki","gm. Czarna","181003",8966,7703,2170,5533,2,32,0,0,0,0,0,0,0,5530,0,0,5530,48,5482,4620,862
"podkarpackie","łańcucki","gm. Żołynia","181007",5416,4764,1664,3100,6,32,2,2,0,0,0,1,1,3101,1,0,3101,21,3080,2410,670
"podkarpackie","łańcucki","gm. Markowa","181005",5230,4400,1352,3048,4,10,0,0,0,0,0,0,0,3048,0,0,3048,33,3015,2562,453
"podkarpackie","łańcucki","gm. Białobrzegi","181002",6617,5714,1883,3830,1,37,0,0,0,0,0,0,0,3830,0,0,3830,35,3795,3104,691
"podkarpackie","łańcucki","gm. Rakszawa","181006",5693,4999,1589,3410,2,26,0,0,0,0,0,0,0,3408,0,0,3408,30,3378,2881,497
"podkarpackie","mielecki","gm. Radomyśl Wielki","181108",10959,9412,3646,5766,0,40,0,0,0,0,0,0,0,5766,0,0,5766,76,5690,4501,1189
"podkarpackie","mielecki","gm. Tuszów Narodowy","181109",6234,5301,1474,3827,9,16,0,0,0,0,0,0,0,3827,0,0,3827,43,3784,3149,635
"podkarpackie","mielecki","gm. Mielec","181105",10277,8906,2965,5941,1,27,2,1,0,0,0,0,1,5942,1,0,5942,78,5864,4460,1404
"podkarpackie","mielecki","gm. Przecław","181107",8997,7720,2716,5004,4,13,1,1,0,0,0,0,1,5005,1,0,5005,44,4961,4067,894
"podkarpackie","mielecki","m. Mielec","181101",49123,42886,15252,27634,11,241,18,16,0,0,0,0,16,27646,16,0,27646,386,27260,17778,9482
"podkarpackie","mielecki","gm. Czermin","181103",5503,4794,1845,2949,0,13,1,0,0,0,0,0,0,2949,0,0,2949,32,2917,2341,576
"podkarpackie","mielecki","gm. Padew Narodowa","181106",4244,4016,1606,2410,4,15,0,0,0,0,0,0,0,2410,0,0,2410,29,2381,1940,441
"podkarpackie","mielecki","gm. Gawłuszowice","181104",2207,1899,605,1294,0,6,0,0,0,0,0,0,0,1294,0,0,1294,18,1276,1046,230
"podkarpackie","mielecki","gm. Wadowice Górne","181110",5815,5200,2059,3141,1,10,0,0,0,0,0,0,0,3141,0,0,3141,26,3115,2507,608
"podkarpackie","mielecki","gm. Borowa","181102",4483,3941,1437,2504,6,14,0,0,0,0,0,0,0,2504,0,0,2504,33,2471,1846,625
"podkarpackie","niżański","gm. Jeżowe","181203",7771,6696,2130,4566,4,18,0,0,0,0,0,0,0,4566,0,0,4566,48,4518,4149,369
"podkarpackie","niżański","gm. Jarocin","181202",4377,3895,1847,2048,6,13,0,0,0,0,0,0,0,2048,0,0,2048,24,2024,1596,428
"podkarpackie","niżański","gm. Krzeszów","181204",3462,2894,1180,1714,2,14,0,0,0,0,0,0,0,1714,0,0,1714,30,1684,1404,280
"podkarpackie","niżański","gm. Harasiuki","181201",5049,4490,2025,2465,1,14,0,0,0,0,0,0,0,2465,0,0,2465,33,2432,1993,439
"podkarpackie","niżański","gm. Rudnik nad Sanem","181206",8268,7308,3226,4082,5,34,0,0,0,0,0,0,0,4080,0,0,4080,79,4001,2922,1079
"podkarpackie","niżański","gm. Nisko","181205",18106,15875,6416,9459,3,77,5,3,0,0,0,0,3,9461,3,0,9461,141,9320,6834,2486
"podkarpackie","niżański","gm. Ulanów","181207",6942,6104,2793,3311,0,45,1,1,0,0,0,0,1,3312,1,0,3312,50,3262,2629,633
"podkarpackie","przemyski","gm. Orły","181307",6863,6004,2359,3645,3,21,1,0,0,0,0,0,0,3645,0,0,3645,31,3614,2652,962
"podkarpackie","przemyski","gm. Dubiecko","181302",7552,6400,2754,3646,1,49,1,1,0,0,0,0,1,3646,1,0,3646,41,3605,2641,964
"podkarpackie","przemyski","gm. Bircza","181301",5463,4703,2082,2621,6,40,0,0,0,0,0,0,0,2620,0,0,2620,23,2597,1919,678
"podkarpackie","przemyski","gm. Krzywcza","181305",3972,3424,1489,1935,0,10,0,0,0,0,0,0,0,1935,0,0,1935,17,1918,1511,407
"podkarpackie","przemyski","gm. Fredropol","181303",4484,4055,1807,2248,0,33,0,0,0,0,0,0,0,2248,0,0,2248,30,2218,1477,741
"podkarpackie","przemyski","gm. Krasiczyn","181304",3990,3501,1390,2111,1,39,0,0,0,0,0,0,0,2111,0,0,2111,46,2065,1347,718
"podkarpackie","przemyski","gm. Żurawica","181310",10340,9112,3449,5663,4,46,2,1,0,0,0,0,1,5664,1,0,5664,68,5596,3967,1629
"podkarpackie","przemyski","gm. Medyka","181306",5263,4700,1955,2745,0,22,1,1,0,0,0,0,1,2746,1,0,2746,24,2722,1943,779
"podkarpackie","przemyski","gm. Stubno","181309",3199,2701,1296,1405,5,9,0,0,0,0,0,0,0,1405,0,0,1405,13,1392,908,484
"podkarpackie","przemyski","gm. Przemyśl","181308",8119,7200,2779,4421,3,33,7,6,0,0,0,0,6,4423,6,0,4423,44,4379,2973,1406
"podkarpackie","przeworski","gm. Adamówka","181402",3354,2902,1197,1705,36,9,3,3,0,0,0,0,3,1708,3,0,1708,19,1689,1211,478
"podkarpackie","przeworski","gm. Gać","181403",3666,3201,1213,1988,4,7,0,0,0,0,0,0,0,1988,0,0,1988,28,1960,1494,466
"podkarpackie","przeworski","gm. Tryńcza","181408",6537,5642,1987,3655,1,30,1,1,0,0,0,0,1,3656,1,0,3656,28,3628,3144,484
"podkarpackie","przeworski","gm. Kańczuga","181405",10128,8719,3726,4993,8,31,5,4,2,0,0,0,2,4995,2,0,4995,44,4951,3339,1612
"podkarpackie","przeworski","gm. Zarzecze","181409",5754,5105,1881,3223,1,18,0,0,0,0,0,0,0,3214,0,0,3214,29,3185,2403,782
"podkarpackie","przeworski","gm. Przeworsk","181406",11763,9909,3022,6887,4,26,0,0,0,0,0,0,0,6886,0,0,6886,90,6796,5713,1083
"podkarpackie","przeworski","gm. Sieniawa","181407",5689,4690,1761,2929,4,21,1,1,0,0,0,0,1,2930,1,0,2930,21,2909,2090,819
"podkarpackie","przeworski","gm. Jawornik Polski","181404",3897,3302,1264,2038,8,23,0,0,0,0,0,0,0,2038,0,0,2038,17,2021,1468,553
"podkarpackie","przeworski","m. Przeworsk","181401",12756,10934,3768,7166,7,60,0,0,0,0,0,0,0,7166,0,1,7165,97,7068,4850,2218
"podkarpackie","ropczycko-sędziszowski","gm. Sędziszów Małopolski","181504",18507,16479,5103,11376,10,54,1,1,0,0,0,0,1,11377,1,0,11377,138,11239,9320,1919
"podkarpackie","ropczycko-sędziszowski","gm. Ropczyce","181503",21131,18000,5552,12448,8,89,2,2,0,0,0,0,2,12449,2,0,12449,159,12290,9795,2495
"podkarpackie","ropczycko-sędziszowski","gm. Iwierzyce","181501",6010,5198,1543,3655,6,16,0,0,0,0,0,0,0,3655,0,0,3655,38,3617,2973,644
"podkarpackie","ropczycko-sędziszowski","gm. Ostrów","181502",5740,4998,1938,3060,3,11,0,0,0,0,0,0,0,3060,0,1,3059,27,3032,2489,543
"podkarpackie","ropczycko-sędziszowski","gm. Wielopole Skrzyńskie","181505",6454,5606,1912,3694,1,24,0,0,0,0,0,0,0,3694,0,0,3694,30,3664,3087,577
"podkarpackie","rzeszowski","m. Dynów","181601",4999,4268,1521,2747,1,57,3,3,0,0,0,0,3,2748,3,0,2748,30,2718,1971,747
"podkarpackie","rzeszowski","gm. Boguchwała","181603",15551,13408,3640,9768,6,58,3,3,0,0,0,0,3,9771,3,0,9771,149,9622,7200,2422
"podkarpackie","rzeszowski","gm. Kamień","181608",5446,4797,1694,3103,5,15,0,0,0,0,0,0,0,3101,0,0,3101,26,3075,2728,347
"podkarpackie","rzeszowski","gm. Świlcza","181612",12601,11006,3432,7574,3,44,0,0,0,0,0,0,0,7574,0,0,7574,95,7479,5662,1817
"podkarpackie","rzeszowski","gm. Sokołów Małopolski","181611",13168,11492,3602,7890,1,51,0,0,0,0,0,0,0,7888,0,0,7888,76,7812,6606,1206
"podkarpackie","rzeszowski","gm. Głogów Małopolski","181606",15037,13014,3590,9424,2,64,2,2,0,0,0,0,2,9425,2,0,9425,122,9303,6931,2372
"podkarpackie","rzeszowski","gm. Hyżne","181607",5482,4797,1225,3572,5,21,0,0,0,0,0,0,0,3570,0,0,3570,31,3539,3004,535
"podkarpackie","rzeszowski","gm. Trzebownisko","181613",15978,13800,3796,10004,2,58,1,1,0,0,0,0,1,10005,1,0,10005,136,9869,7510,2359
"podkarpackie","rzeszowski","gm. Dynów","181605",5650,4902,2065,2837,0,28,0,0,0,0,0,0,0,2837,0,0,2837,30,2807,2206,601
"podkarpackie","rzeszowski","gm. Lubenia","181610",5181,4604,1359,3245,6,16,1,0,0,0,0,0,0,3245,0,0,3245,41,3204,2631,573
"podkarpackie","rzeszowski","gm. Krasne","181609",8394,7200,1811,5389,5,35,2,2,0,0,0,0,2,5390,2,0,5390,40,5350,3897,1453
"podkarpackie","rzeszowski","gm. Tyczyn","181614",8896,7504,2083,5421,2,46,1,1,0,0,0,0,1,5421,1,0,5421,55,5366,4170,1196
"podkarpackie","rzeszowski","gm. Chmielnik","181604",5261,4589,1327,3262,1,36,0,0,0,0,0,0,0,3261,0,0,3261,41,3220,2635,585
"podkarpackie","rzeszowski","gm. Błażowa","181602",8684,7401,2411,4990,2,15,0,0,0,0,0,0,0,4988,0,0,4988,45,4943,4052,891
"podkarpackie","sanocki","gm. Zagórz","181707",10444,9113,3887,5226,0,24,6,5,0,0,0,0,5,5231,5,0,5231,40,5191,3585,1606
"podkarpackie","sanocki","gm. Tyrawa Wołoska","181706",1548,1396,688,708,0,5,1,1,0,0,0,0,1,709,1,1,708,8,700,513,187
"podkarpackie","sanocki","gm. Sanok","181705",13885,11916,4629,7287,3,87,1,1,0,0,0,0,1,7288,1,0,7288,86,7202,5542,1660
"podkarpackie","sanocki","gm. Bukowsko","181703",4274,3711,1465,2246,0,23,0,0,0,0,0,0,0,2246,0,0,2246,30,2216,1573,643
"podkarpackie","sanocki","m. Sanok","181701",31264,27364,11106,16260,13,199,4,4,0,0,0,0,4,16261,4,3,16258,214,16044,8918,7126
"podkarpackie","sanocki","gm. Komańcza","181704",4602,4004,2215,1789,0,51,1,1,0,0,0,0,1,1790,1,0,1790,21,1769,764,1005
"podkarpackie","sanocki","gm. Besko","181702",3446,3123,1450,1673,5,9,0,0,0,0,0,0,0,1673,0,0,1673,29,1644,1213,431
"podkarpackie","sanocki","gm. Zarszyn","181708",7470,6408,2713,3695,5,34,0,0,0,0,0,0,0,3695,0,0,3695,45,3650,2313,1337
"podkarpackie","stalowowolski","m. Stalowa Wola","181801",50011,44087,16896,27189,12,364,21,17,0,0,0,0,17,27204,17,0,27204,405,26799,17070,9729
"podkarpackie","stalowowolski","gm. Zaleszany","181806",8679,7502,2911,4591,1,39,0,0,0,0,0,0,0,4591,0,1,4590,61,4529,3339,1190
"podkarpackie","stalowowolski","gm. Radomyśl nad Sanem","181804",5904,5102,2196,2906,0,28,8,7,0,0,0,0,7,2913,7,0,2913,26,2887,2135,752
"podkarpackie","stalowowolski","gm. Pysznica","181803",8301,7323,3152,4171,1,28,0,0,0,0,0,0,0,4171,0,0,4171,64,4107,3199,908
"podkarpackie","stalowowolski","gm. Bojanów","181802",5835,5163,2046,3117,0,6,1,1,0,0,0,0,1,3118,1,0,3118,30,3088,2673,415
"podkarpackie","stalowowolski","gm. Zaklików","181805",7008,6173,2685,3488,0,30,0,0,0,0,0,0,0,3488,0,0,3488,38,3450,2434,1016
"podkarpackie","strzyżowski","gm. Wiśniowa","181905",6651,5803,2140,3663,4,52,0,0,0,0,0,0,0,3663,0,0,3663,43,3620,2913,707
"podkarpackie","strzyżowski","gm. Strzyżów","181904",16764,14725,5975,8750,4,42,6,6,0,0,1,0,5,8755,5,0,8755,115,8640,6251,2389
"podkarpackie","strzyżowski","gm. Frysztak","181902",8427,7306,2979,4327,0,49,0,0,0,0,0,0,0,4326,0,0,4326,70,4256,3373,883
"podkarpackie","strzyżowski","gm. Niebylec","181903",8525,7299,2307,4992,2,23,0,0,0,0,0,0,0,4991,0,0,4991,42,4949,4089,860
"podkarpackie","strzyżowski","gm. Czudec","181901",9307,8009,2391,5618,2,43,0,0,0,0,0,0,0,5618,0,0,5618,83,5535,4417,1118
"podkarpackie","tarnobrzeski","gm. Baranów Sandomierski","182001",9683,8504,3303,5201,8,39,0,0,0,0,0,0,0,5201,0,1,5200,49,5151,3955,1196
"podkarpackie","tarnobrzeski","gm. Nowa Dęba","182004",15258,13520,5812,7708,3,68,3,3,0,0,0,0,3,7709,3,0,7709,88,7621,5350,2271
"podkarpackie","tarnobrzeski","gm. Gorzyce","182002",10675,9404,4049,5355,1,14,1,0,0,0,0,0,0,5355,0,0,5355,48,5307,3430,1877
"podkarpackie","tarnobrzeski","gm. Grębów","182003",7949,6800,2691,4109,9,9,0,0,0,0,0,0,0,4109,0,0,4109,40,4069,3070,999
"podkarpackie","leski","gm. Baligród","182101",2730,2389,1030,1359,1,31,0,0,0,0,0,0,0,1359,0,0,1359,19,1340,906,434
"podkarpackie","leski","gm. Cisna","182102",1606,1299,390,909,0,188,0,0,0,0,0,0,0,909,0,0,909,22,887,444,443
"podkarpackie","leski","gm. Olszanica","182104",4489,4037,1853,2184,0,17,0,0,0,0,0,0,0,2184,0,0,2184,28,2156,1412,744
"podkarpackie","leski","gm. Lesko","182103",9463,8058,3310,4748,2,133,3,2,0,0,0,0,2,4750,2,0,4750,35,4715,3088,1627
"podkarpackie","leski","gm. Solina","182105",5151,4504,1523,2981,0,361,0,0,0,0,0,0,0,2980,0,0,2980,32,2948,1993,955
"podkarpackie","m. Krosno","m. Krosno","186101",38029,33403,11918,21483,17,232,19,16,0,0,0,0,16,21499,16,1,21498,263,21235,12230,9005
"podkarpackie","m. Przemyśl","m. Przemyśl","186201",50948,44604,17618,26986,27,310,46,42,0,0,0,0,42,27028,42,0,27028,373,26655,14627,12028
"podkarpackie","m. Rzeszów","m. Rzeszów","186301",143217,123173,34904,88269,19,1617,74,68,0,0,0,0,68,88326,68,2,88324,1320,87004,49203,37801
"podkarpackie","m. Tarnobrzeg","m. Tarnobrzeg","186401",38466,34291,13474,20815,18,238,10,10,2,0,1,0,8,20822,8,0,20822,340,20482,10794,9688
"podlaskie","augustowski","gm. Augustów","200102",5380,4700,2203,2497,2,47,0,0,0,0,0,0,0,2495,0,0,2495,32,2463,1607,856
"podlaskie","augustowski","gm. Bargłów Kościelny","200103",4549,3800,1972,1828,0,19,1,1,0,0,0,0,1,1829,1,0,1829,22,1807,1202,605
"podlaskie","augustowski","gm. Nowinka","200105",2435,1995,687,1308,1,53,1,0,0,0,0,0,0,1308,0,0,1308,16,1292,796,496
"podlaskie","augustowski","gm. Lipsk","200104",4495,3906,1950,1956,1,15,0,0,0,0,0,0,0,1956,0,0,1956,19,1937,1256,681
"podlaskie","augustowski","gm. Sztabin","200107",4328,3605,1660,1945,0,30,0,0,0,0,0,0,0,1945,0,0,1945,31,1914,1142,772
"podlaskie","augustowski","m. Augustów","200101",24015,21070,8607,12463,13,304,9,7,0,0,0,0,7,12470,7,0,12470,151,12319,6642,5677
"podlaskie","augustowski","gm. Płaska","200106",2211,1777,653,1124,1,66,0,0,0,0,0,0,0,1124,0,0,1124,7,1117,605,512
"podlaskie","białostocki","gm. Suraż","200210",1615,1598,635,963,1,7,0,0,0,0,0,0,0,963,0,0,963,11,952,730,222
"podlaskie","białostocki","gm. Choroszcz","200201",12143,10741,3970,6770,1,49,0,0,0,0,0,0,0,6770,0,0,6770,123,6647,4253,2394
"podlaskie","białostocki","gm. Gródek","200204",4628,3962,1879,2083,0,35,0,0,0,0,0,0,0,2083,0,0,2083,40,2043,527,1516
"podlaskie","białostocki","gm. Zabłudów","200214",7252,6299,2621,3678,0,31,1,1,0,0,0,0,1,3679,1,0,3679,47,3632,2150,1482
"podlaskie","białostocki","gm. Michałowo","200207",5821,5328,2810,2518,4,62,0,0,0,0,0,0,0,2518,0,0,2518,46,2472,1046,1426
"podlaskie","białostocki","gm. Tykocin","200212",5205,4442,1751,2691,1,39,0,0,0,0,0,0,0,2691,0,0,2691,46,2645,2137,508
"podlaskie","białostocki","gm. Wasilków","200213",11605,10008,3570,6437,6,62,10,8,0,0,0,0,8,6447,8,0,6447,99,6348,3570,2778
"podlaskie","białostocki","gm. Poświętne","200208",2923,2604,953,1651,0,10,0,0,0,0,0,0,0,1650,0,0,1650,23,1627,1308,319
