"Województwo","Powiat","Gmina","Teryt","Liczba.wyborców.uprawnionych.do.głosowania","Komisja.otrzymała.kart.do.głosowania","Nie.wykorzystano.kart.do.głosowania","Liczba.wyborców..którym.wydano.karty.do.głosowania","Liczba.wyborców.głosujących.przez.pełnomocnika","Liczba.wyborców.głosujących.na.podstawie.zaświadczenia","Liczba.wyborców..którym.wysłano.pakiety.wyborcze","Liczba.otrzymanych.kopert.zwrotnych","w.których.nie.było.oświadczenia","w.których.oświadczenie.nie.było.podpisane","w.których.nie.było.koperty.na.kartę.do.głosowania","w.których.znajdowała.się.niezaklejona.koperta","Liczba.kopert.na.kartę.do.głosowania.wrzuconych.do.urny","Liczba.kart.wyjętych.z.urny","w.tym.liczba.kart.wyjętych.z.kopert","Liczba.kart.nieważnych","Liczba.kart.ważnych","Liczba.głosów.nieważnych","Liczba.głosów.ważnych","RAZEM","Grzegorz.Michał.BRAUN","Andrzej.Sebastian.DUDA","Adam.Sebastian.JARUBAS","Bronisław.Maria.KOMOROWSKI","Janusz.Ryszard.KORWIN.MIKKE","Marian.Janusz.KOWALSKI","Paweł.Piotr.KUKIZ","Magdalena.Agnieszka.OGÓREK","Janusz.Marian.PALIKOT","Paweł.Jan.TANAJNO","Jacek.WILK"
"warmińsko-mazurskie","działdowski","gm. Iłowo-Osada","280303",5723,4812,2555,2257,1,7,0,0,0,0,0,0,0,2257,0,0,2257,16,2241,2241,22,946,40,718,46,10,355,63,23,1,17
"warmińsko-mazurskie","działdowski","m. Działdowo","280301",17327,14971,7276,7695,5,42,1,1,0,0,0,0,1,7695,1,0,7695,78,7617,7617,46,2449,66,3196,238,24,1259,211,98,7,23
"warmińsko-mazurskie","działdowski","gm. Lidzbark","280304",11663,10016,5664,4352,6,36,1,1,0,0,0,0,1,4353,1,0,4353,83,4270,4270,23,1591,65,1582,112,20,705,101,50,8,13
"warmińsko-mazurskie","działdowski","gm. Rybno","280306",5734,4900,2322,2578,2,14,3,3,0,0,0,0,3,2581,3,0,2581,25,2556,2556,15,1146,39,791,69,9,394,68,17,0,8
"warmińsko-mazurskie","działdowski","gm. Płośnica","280305",4653,4000,2311,1689,0,0,2,2,0,0,0,0,2,1691,2,0,1691,11,1680,1680,8,613,55,636,35,6,255,55,11,2,4
"warmińsko-mazurskie","elbląski","gm. Pasłęk","280407",15625,13652,7436,6216,3,13,0,0,0,0,0,0,0,6216,0,0,6216,35,6181,6181,35,1704,58,2577,201,21,1348,134,72,14,17
"warmińsko-mazurskie","elbląski","gm. Markusy","280404",3188,2708,1678,1030,0,5,0,0,0,0,0,0,0,1030,0,1,1029,7,1022,1022,3,291,20,423,39,7,205,22,10,1,1
"warmińsko-mazurskie","elbląski","gm. Młynary","280406",3666,3207,1814,1393,0,7,3,3,1,0,0,0,2,1394,2,0,1394,13,1381,1381,7,440,25,521,48,7,277,35,19,0,2
"warmińsko-mazurskie","elbląski","gm. Tolkmicko","280409",5311,4528,2520,2008,2,21,0,0,0,0,0,0,0,2008,0,0,2008,17,1991,1991,14,520,34,832,71,7,433,44,23,4,9
"warmińsko-mazurskie","elbląski","gm. Elbląg","280401",5762,4902,2821,2081,0,5,0,0,0,0,0,0,0,2081,0,0,2081,15,2066,2066,14,515,25,876,77,9,449,61,26,5,9
"warmińsko-mazurskie","elbląski","gm. Gronowo Elbląskie","280403",3984,3505,2107,1398,1,2,1,1,0,0,0,0,1,1399,1,0,1399,12,1387,1387,3,319,19,590,66,6,316,35,21,3,9
"warmińsko-mazurskie","elbląski","gm. Rychliki","280408",3187,2696,1725,971,0,6,0,0,0,0,0,0,0,970,0,0,970,11,959,959,4,230,19,459,33,4,160,30,16,0,4
"warmińsko-mazurskie","elbląski","gm. Godkowo","280402",2644,2202,1358,844,0,7,0,0,0,0,0,0,0,844,0,0,844,1,843,843,3,307,13,289,20,6,164,31,7,2,1
"warmińsko-mazurskie","elbląski","gm. Milejewo","280405",2684,2305,1225,1080,2,1,0,0,0,0,0,0,0,1080,0,0,1080,11,1069,1069,10,353,18,350,45,7,254,22,5,3,2
"warmińsko-mazurskie","ełcki","m. Ełk","280501",45343,40128,20810,19318,4,99,7,4,0,0,0,0,4,19322,4,0,19322,167,19155,19155,230,6427,184,6075,845,101,4494,449,233,28,89
"warmińsko-mazurskie","ełcki","gm. Stare Juchy","280505",3099,2700,1797,903,0,17,0,0,0,0,0,0,0,903,0,1,902,12,890,890,7,272,18,380,17,5,158,16,12,1,4
"warmińsko-mazurskie","ełcki","gm. Prostki","280504",5850,5104,3408,1696,1,13,0,0,0,0,0,0,0,1696,0,0,1696,22,1674,1674,8,604,41,556,73,3,336,38,14,0,1
"warmińsko-mazurskie","ełcki","gm. Ełk","280502",8663,7476,4533,2943,1,29,2,2,0,0,0,0,2,2945,2,0,2945,32,2913,2913,22,964,38,951,115,23,693,57,43,3,4
"warmińsko-mazurskie","ełcki","gm. Kalinowo","280503",5441,4680,2908,1772,0,27,0,0,0,0,0,0,0,1772,0,0,1772,16,1756,1756,11,645,50,604,70,11,285,40,32,1,7
"warmińsko-mazurskie","giżycki","gm. Ryn","280608",4792,4100,2354,1746,5,27,4,4,1,0,0,0,3,1749,3,0,1749,14,1735,1735,9,448,44,774,65,11,283,67,24,3,7
"warmińsko-mazurskie","giżycki","gm. Giżycko","280604",6667,5600,3030,2570,0,44,3,3,0,0,0,0,3,2573,3,0,2573,30,2543,2543,17,681,37,1041,100,11,525,56,59,6,10
"warmińsko-mazurskie","giżycki","gm. Miłki","280606",3135,2689,1603,1086,1,14,0,0,0,0,0,0,0,1086,0,0,1086,5,1081,1081,7,302,19,434,41,2,223,29,22,0,2
"warmińsko-mazurskie","giżycki","gm. Kruklanki","280605",2588,2303,1434,869,0,15,2,2,0,0,0,0,2,871,2,0,871,13,858,858,3,183,14,428,20,4,173,20,10,0,3
"warmińsko-mazurskie","giżycki","gm. Wydminy","280610",5327,4644,2624,2020,1,63,2,2,0,0,0,0,2,2022,2,0,2022,15,2007,2007,15,635,32,808,77,21,325,60,27,3,4
"warmińsko-mazurskie","giżycki","m. Giżycko","280601",23801,20803,10229,10574,2,157,6,6,0,0,0,0,6,10580,6,0,10580,78,10502,10502,107,2543,118,4844,397,47,1931,275,186,12,42
"warmińsko-mazurskie","iławski","gm. Susz","280706",9950,8624,5133,3491,2,6,0,0,0,0,0,0,0,3490,0,0,3490,37,3453,3453,17,1039,62,1355,113,12,695,99,33,12,16
"warmińsko-mazurskie","iławski","m. Lubawa","280702",7500,6608,2679,3929,1,0,3,2,0,0,0,0,2,3931,2,0,3931,24,3907,3907,13,1266,26,1450,152,18,862,70,30,2,18
"warmińsko-mazurskie","iławski","gm. Zalewo","280707",5680,4896,3140,1756,0,35,0,0,0,0,0,0,0,1756,0,0,1756,6,1750,1750,11,501,9,763,73,6,306,55,21,1,4
"warmińsko-mazurskie","iławski","gm. Lubawa","280705",8195,6916,3093,3823,0,8,1,0,0,0,0,0,0,3822,0,0,3822,18,3804,3804,51,1629,81,1087,140,21,656,97,16,7,19
"warmińsko-mazurskie","iławski","m. Iława","280701",27570,24731,11693,13038,4,57,6,6,0,0,0,0,6,13043,6,0,13043,93,12950,12950,84,3809,95,5065,500,65,2676,377,206,18,55
"warmińsko-mazurskie","iławski","gm. Kisielice","280704",4898,4108,2378,1730,1,5,0,0,0,0,0,0,0,1730,0,0,1730,13,1717,1717,5,565,31,647,40,14,300,66,39,4,6
"warmińsko-mazurskie","iławski","gm. Iława","280703",9695,8338,4643,3695,0,36,3,3,0,0,0,0,3,3698,3,0,3698,26,3672,3672,13,1155,75,1347,172,19,747,79,50,5,10
"warmińsko-mazurskie","kętrzyński","m. Kętrzyn","280801",22625,19683,9814,9869,6,71,1,1,0,0,0,0,1,9870,1,0,9870,80,9790,9790,53,2749,111,4012,299,58,2032,253,160,14,49
"warmińsko-mazurskie","kętrzyński","gm. Reszel","280805",6524,5689,3161,2528,0,29,1,1,0,0,0,0,1,2529,1,0,2529,27,2502,2502,9,771,43,935,80,10,534,84,25,1,10
"warmińsko-mazurskie","kętrzyński","gm. Barciany","280802",5342,4605,3103,1502,0,3,0,0,0,0,0,0,0,1502,0,0,1502,11,1491,1491,4,417,44,669,34,9,252,34,26,1,1
"warmińsko-mazurskie","kętrzyński","gm. Kętrzyn","280803",6617,5397,3177,2220,0,11,2,2,0,0,0,0,2,2222,2,0,2222,23,2199,2199,18,600,58,853,67,19,469,64,35,5,11
"warmińsko-mazurskie","kętrzyński","gm. Srokowo","280806",3287,2800,1643,1157,0,8,2,2,0,0,0,0,2,1159,2,0,1159,3,1156,1156,2,254,24,505,38,8,275,26,22,1,1
"warmińsko-mazurskie","kętrzyński","gm. Korsze","280804",8567,7452,4648,2804,0,7,0,0,0,0,0,0,0,2804,0,0,2804,21,2783,2783,15,895,56,976,76,13,599,111,28,3,11
"warmińsko-mazurskie","lidzbarski","gm. Orneta","280905",9887,8700,5027,3673,6,13,3,3,0,0,0,0,3,3676,3,0,3676,33,3643,3643,25,1126,45,1457,114,19,687,99,46,7,18
"warmińsko-mazurskie","lidzbarski","m. Lidzbark Warmiński","280901",12922,11066,4916,6150,3,49,0,0,0,0,0,0,0,6149,0,0,6149,61,6088,6088,34,1649,60,2569,219,28,1259,155,77,13,25
"warmińsko-mazurskie","lidzbarski","gm. Kiwity","280902",2807,2406,1370,1036,0,13,0,0,0,0,0,0,0,1036,0,0,1036,13,1023,1023,4,364,13,347,34,10,190,35,18,3,5
"warmińsko-mazurskie","lidzbarski","gm. Lidzbark Warmiński","280903",5430,4709,2886,1823,0,11,0,0,0,0,0,0,0,1823,0,0,1823,17,1806,1806,9,527,26,703,76,8,389,43,20,1,4
"warmińsko-mazurskie","lidzbarski","gm. Lubomino","280904",2924,2500,1547,953,0,7,0,0,0,0,0,0,0,953,0,0,953,1,952,952,9,329,10,367,23,5,173,22,7,2,5
"warmińsko-mazurskie","mrągowski","gm. Mikołajki","281002",6794,5789,3113,2677,0,75,0,0,0,0,0,0,0,2677,0,0,2677,28,2649,2649,8,736,48,1130,73,13,538,60,31,1,11
"warmińsko-mazurskie","mrągowski","gm. Piecki","281004",6290,5700,3276,2424,1,64,0,0,0,0,0,0,0,2424,0,0,2424,25,2399,2399,28,800,28,877,101,8,453,71,21,4,8
"warmińsko-mazurskie","mrągowski","m. Mrągowo","281001",17456,15427,7087,8340,8,59,2,2,0,0,0,0,2,8342,2,0,8342,58,8284,8284,75,2432,67,2997,308,37,1944,245,124,10,45
"warmińsko-mazurskie","mrągowski","gm. Mrągowo","281003",6255,5604,3409,2195,0,13,0,0,0,0,0,0,0,2195,0,0,2195,25,2170,2170,17,602,47,824,100,16,461,52,38,3,10
"warmińsko-mazurskie","mrągowski","gm. Sorkwity","281005",3712,3084,1714,1370,0,28,0,0,0,0,0,0,0,1370,0,0,1370,8,1362,1362,11,365,42,550,46,8,277,36,16,2,9
"warmińsko-mazurskie","nidzicki","gm. Kozłowo","281103",4790,4105,2563,1542,2,4,0,0,0,0,0,0,0,1542,0,0,1542,23,1519,1519,7,562,23,554,39,5,264,44,12,0,9
"warmińsko-mazurskie","nidzicki","gm. Nidzica","281104",17094,14858,7840,7018,4,56,5,5,0,0,0,0,5,7021,5,0,7021,67,6954,6954,48,2439,87,2576,225,31,1230,200,85,5,28
"warmińsko-mazurskie","nidzicki","gm. Janowiec Kościelny","281101",2647,2205,1230,975,3,5,0,0,0,0,0,0,0,975,0,0,975,13,962,962,5,442,29,268,29,4,136,37,9,0,3
"warmińsko-mazurskie","nidzicki","gm. Janowo","281102",2184,1801,984,817,0,11,0,0,0,0,0,0,0,817,0,0,817,11,806,806,2,342,21,230,27,11,133,33,5,0,2
"warmińsko-mazurskie","nowomiejski","gm. Kurzętnik","281204",6844,6012,3112,2900,1,16,0,0,0,0,0,0,0,2900,0,0,2900,42,2858,2858,13,1124,43,993,50,15,498,85,23,3,11
"warmińsko-mazurskie","nowomiejski","gm. Nowe Miasto Lubawskie","281205",6290,5400,2705,2695,0,8,0,0,0,0,0,0,0,2695,0,0,2695,15,2680,2680,19,1086,39,859,70,14,490,64,34,3,2
"warmińsko-mazurskie","nowomiejski","m. Nowe Miasto Lubawskie","281201",8754,7479,3437,4043,7,34,0,0,0,0,0,0,0,4041,0,0,4041,37,4004,4004,17,1311,48,1618,92,28,738,101,35,2,14
"warmińsko-mazurskie","nowomiejski","gm. Biskupiec","281202",7639,6500,3571,2929,1,21,0,0,0,0,0,0,0,2929,0,0,2929,18,2911,2911,24,901,90,1185,86,35,483,74,24,0,9
"warmińsko-mazurskie","nowomiejski","gm. Grodziczno","281203",4945,4304,2111,2193,0,15,0,0,0,0,0,0,0,2193,0,0,2193,12,2181,2181,11,1102,34,561,48,10,345,42,10,2,16
"warmińsko-mazurskie","olecki","gm. Wieliczki","281306",2700,2401,1390,1011,0,5,0,0,0,0,0,0,0,1011,0,0,1011,6,1005,1005,4,405,19,294,41,7,202,21,9,0,3
"warmińsko-mazurskie","olecki","gm. Olecko","281304",16997,14887,7805,7081,6,45,5,5,0,0,0,0,5,7086,5,0,7086,70,7016,7016,90,2229,74,2482,265,52,1539,162,93,6,24
"warmińsko-mazurskie","olecki","gm. Świętajno","281305",3257,2700,1655,1045,0,17,0,0,0,0,0,0,0,1044,0,0,1044,9,1035,1035,6,310,22,411,19,6,217,14,16,0,14
"warmińsko-mazurskie","olecki","gm. Kowale Oleckie","281303",4197,3500,2294,1206,0,9,3,3,0,0,0,0,3,1209,3,0,1209,8,1201,1201,17,373,14,469,47,6,229,30,12,2,2
"warmińsko-mazurskie","olsztyński","gm. Stawiguda","281411",6269,5201,2047,3154,0,38,8,8,1,0,0,0,7,3160,7,0,3160,29,3131,3131,34,665,32,1325,122,13,776,81,58,9,16
"warmińsko-mazurskie","olsztyński","gm. Jonkowo","281407",5499,4760,2421,2339,0,13,3,1,1,0,0,0,0,2337,0,0,2337,16,2321,2321,33,541,38,981,84,14,514,64,37,7,8
"warmińsko-mazurskie","olsztyński","gm. Biskupiec","281402",15294,13077,7187,5890,1,27,1,1,0,0,0,0,1,5891,1,1,5890,67,5823,5823,38,1501,156,2496,198,29,1141,165,79,2,18
"warmińsko-mazurskie","olsztyński","gm. Barczewo","281401",14051,12226,6221,6006,0,32,3,3,0,0,0,0,3,6008,3,0,6008,58,5950,5950,36,1556,74,2414,177,31,1314,200,109,13,26
"warmińsko-mazurskie","olsztyński","gm. Dobre Miasto","281403",12834,10917,5485,5432,2,27,3,3,0,1,0,0,2,5434,2,0,5434,37,5397,5397,52,1634,60,1867,231,26,1329,125,56,5,12
"warmińsko-mazurskie","olsztyński","gm. Świątki","281412",3282,2802,1680,1122,0,7,0,0,0,0,0,0,0,1122,0,0,1122,8,1114,1114,1,328,10,451,30,5,231,32,17,2,7
"warmińsko-mazurskie","olsztyński","gm. Gietrzwałd","281405",4920,4152,1903,2248,3,37,1,1,0,0,0,0,1,2250,1,0,2250,32,2218,2218,24,482,21,983,92,22,493,49,37,3,12
"warmińsko-mazurskie","olsztyński","gm. Jeziorany","281406",6414,5659,3446,2213,0,13,1,1,0,0,0,0,1,2214,1,0,2214,18,2196,2196,23,710,52,769,78,11,428,83,25,1,16
"warmińsko-mazurskie","olsztyński","gm. Kolno","281408",2763,2300,1368,932,0,10,3,2,0,0,0,0,2,934,2,0,934,11,923,923,6,289,16,362,23,7,163,35,17,2,3
"warmińsko-mazurskie","olsztyński","gm. Dywity","281404",8642,7647,3436,4211,0,20,4,4,0,0,0,0,4,4215,4,0,4215,33,4182,4182,29,1039,67,1709,156,20,973,84,66,14,25
"warmińsko-mazurskie","olsztyński","gm. Olsztynek","281409",10941,9504,4968,4536,3,66,4,3,0,0,0,0,3,4539,3,0,4539,52,4487,4487,28,1258,63,1832,158,36,911,109,58,13,21
"warmińsko-mazurskie","olsztyński","gm. Purda","281410",6711,5610,2973,2638,1,21,6,6,0,0,0,0,6,2642,6,0,2642,30,2612,2612,25,650,22,1071,115,11,601,66,40,5,6
"warmińsko-mazurskie","ostródzki","gm. Miłomłyn","281507",4099,3507,2050,1457,0,21,0,0,0,0,0,0,0,1456,0,0,1456,13,1443,1443,6,384,17,681,47,4,256,31,14,1,2
"warmińsko-mazurskie","ostródzki","gm. Ostróda","281509",12324,10299,5607,4692,3,32,2,2,0,0,0,0,2,4693,2,1,4692,50,4642,4642,28,1271,61,1912,182,36,944,125,61,5,17
"warmińsko-mazurskie","ostródzki","gm. Miłakowo","281506",4524,3809,2260,1549,0,6,0,0,0,0,0,0,0,1549,0,0,1549,16,1533,1533,10,526,22,605,42,14,249,41,19,3,2
"warmińsko-mazurskie","ostródzki","gm. Łukta","281504",3571,3008,1810,1198,0,27,0,0,0,0,0,0,0,1198,0,0,1198,10,1188,1188,6,309,22,525,22,4,257,21,19,0,3
"warmińsko-mazurskie","ostródzki","gm. Morąg","281508",19711,16923,9191,7732,0,58,0,0,0,0,0,0,0,7731,0,0,7731,59,7672,7672,24,2010,79,3301,237,46,1660,186,79,6,44
"warmińsko-mazurskie","ostródzki","gm. Małdyty","281505",5077,4405,2812,1593,0,5,0,0,0,0,0,0,0,1593,0,0,1593,11,1582,1582,12,455,12,727,45,6,249,58,16,0,2
"warmińsko-mazurskie","ostródzki","gm. Grunwald","281503",4407,3703,2295,1408,3,12,0,0,0,0,0,0,0,1408,0,0,1408,8,1400,1400,11,385,21,598,39,8,272,39,20,0,7
"warmińsko-mazurskie","ostródzki","m. Ostróda","281501",27127,23038,10565,12473,6,110,5,4,0,0,1,0,3,12472,3,0,12472,93,12379,12379,46,3180,102,5452,406,59,2558,336,178,19,43
"warmińsko-mazurskie","ostródzki","gm. Dąbrówno","281502",3416,3012,1721,1291,0,17,0,0,0,0,0,0,0,1291,0,0,1291,18,1273,1273,8,466,13,472,23,15,223,32,18,1,2
"warmińsko-mazurskie","piski","gm. Ruciane-Nida","281604",6973,6039,3091,2948,2,115,0,0,0,0,0,0,0,2948,0,0,2948,33,2915,2915,30,1084,33,1046,133,44,445,43,39,2,16
"warmińsko-mazurskie","piski","gm. Pisz","281603",21837,19091,10027,9064,1,96,2,2,0,0,0,0,2,9066,2,0,9066,75,8991,8991,42,3467,150,2804,276,94,1781,197,123,8,49
"warmińsko-mazurskie","piski","gm. Biała Piska","281601",9491,8057,4734,3323,1,109,1,1,0,0,0,0,1,3324,1,0,3324,31,3293,3293,10,1324,53,1077,91,23,555,97,47,3,13
"warmińsko-mazurskie","piski","gm. Orzysz","281602",7419,6500,3750,2750,2,44,0,0,0,0,0,0,0,2750,0,0,2750,23,2727,2727,11,759,52,1143,85,24,534,61,44,1,13
"warmińsko-mazurskie","szczycieński","gm. Świętajno","281707",4925,4125,2172,1953,0,82,0,0,0,0,0,0,0,1953,0,1,1952,13,1939,1939,12,693,50,701,48,9,347,45,24,4,6
"warmińsko-mazurskie","szczycieński","gm. Pasym","281704",4327,3897,2288,1609,0,49,3,2,0,0,0,2,2,1610,2,1,1609,21,1588,1588,13,456,28,667,56,10,301,39,14,0,4
"warmińsko-mazurskie","szczycieński","gm. Dźwierzuty","281702",5432,4601,2580,2021,2,43,0,0,0,0,0,0,0,2021,0,0,2021,23,1998,1998,16,660,43,770,45,16,343,57,36,3,9
"warmińsko-mazurskie","szczycieński","gm. Wielbark","281708",5133,4431,2747,1684,3,7,0,0,0,0,0,0,0,1684,0,0,1684,39,1645,1645,5,561,56,534,57,7,361,40,21,0,3
"warmińsko-mazurskie","szczycieński","gm. Szczytno","281706",9573,8111,4407,3704,2,29,0,0,0,0,0,0,0,3704,0,0,3704,53,3651,3651,45,1242,73,1210,150,41,758,57,47,3,25
"warmińsko-mazurskie","szczycieński","gm. Jedwabno","281703",3071,2602,1378,1224,0,62,0,0,0,0,0,0,0,1224,0,0,1224,21,1203,1203,9,399,15,468,23,10,221,26,16,1,15
"warmińsko-mazurskie","szczycieński","gm. Rozogi","281705",4539,3900,2203,1697,0,26,0,0,0,0,0,0,0,1697,0,0,1697,20,1677,1677,16,744,49,433,67,9,307,35,12,2,3
"warmińsko-mazurskie","szczycieński","m. Szczytno","281701",19805,17125,7462,9663,5,107,0,0,0,0,0,0,0,9662,0,2,9660,82,9578,9578,81,2958,114,3348,339,55,2197,249,169,13,55
"warmińsko-mazurskie","gołdapski","gm. Banie Mazurskie","281801",3297,2804,1799,1005,1,14,0,0,0,0,0,0,0,1005,0,0,1005,13,992,992,6,242,19,462,20,5,198,20,18,1,1
"warmińsko-mazurskie","gołdapski","gm. Gołdap","281803",16049,14112,8105,6007,3,123,2,2,0,0,0,0,2,6009,2,1,6008,46,5962,5962,38,1580,67,2549,213,24,1233,163,71,7,17
"warmińsko-mazurskie","gołdapski","gm. Dubeninki","281802",2481,2200,1434,766,1,10,0,0,0,0,0,0,0,766,0,0,766,11,755,755,2,280,12,263,16,6,139,24,9,3,1
"warmińsko-mazurskie","węgorzewski","gm. Budry","281901",2458,2200,1478,722,0,1,0,0,0,0,0,0,0,722,0,0,722,3,719,719,2,207,20,309,13,5,131,23,4,4,1
"warmińsko-mazurskie","węgorzewski","gm. Pozezdrze","281902",2762,2284,1375,909,0,14,0,0,0,0,0,0,0,909,0,0,909,8,901,901,3,288,12,370,18,4,166,29,6,4,1
"warmińsko-mazurskie","węgorzewski","gm. Węgorzewo","281903",13948,12518,7355,5163,1,79,0,0,0,0,0,0,0,5163,0,0,5163,23,5140,5140,31,1290,75,2418,158,24,946,115,59,8,16
"warmińsko-mazurskie","m. Elbląg","m. Elbląg","286101",95674,83483,39373,44108,15,165,24,21,0,0,0,0,21,44126,21,4,44122,344,43778,43778,267,11902,266,18399,1518,187,9213,1141,618,87,180
"warmińsko-mazurskie","m. Olsztyn","m. Olsztyn","286201",134733,117100,45772,71327,25,812,60,55,0,1,0,0,54,71369,54,4,71365,745,70620,70620,714,17830,589,28718,2805,388,15841,1827,1254,220,434
"wielkopolskie","chodzieski","m. Chodzież","300101",15661,13457,5551,7906,4,39,1,1,1,0,0,0,0,7903,0,0,7903,70,7833,7833,34,1608,62,3944,200,24,1548,258,118,15,22
"wielkopolskie","chodzieski","gm. Budzyń","300102",6599,5713,2960,2753,0,11,1,1,0,0,0,0,1,2754,1,0,2754,21,2733,2733,12,639,44,1317,81,22,435,121,43,4,15
"wielkopolskie","chodzieski","gm. Szamocin","300105",5813,5000,2621,2379,4,13,0,0,0,0,0,0,0,2379,0,0,2379,42,2337,2337,12,644,43,1061,56,14,380,76,37,6,8
"wielkopolskie","chodzieski","gm. Margonin","300104",4915,4200,1748,2450,3,5,2,2,0,0,0,0,2,2452,2,0,2452,16,2436,2436,6,622,49,1160,51,15,426,74,22,1,10
"wielkopolskie","chodzieski","gm. Chodzież","300103",4575,3900,1769,2131,1,6,2,2,0,0,0,0,2,2133,2,0,2133,44,2089,2089,10,432,24,1033,48,17,416,64,34,2,9
"wielkopolskie","czarnkowsko-trzcianecki","gm. Krzyż Wielkopolski","300204",7032,5810,2972,2838,2,13,0,0,0,0,0,0,0,2838,0,0,2838,29,2809,2809,18,792,23,1268,72,14,495,83,31,2,11
"wielkopolskie","czarnkowsko-trzcianecki","gm. Wieleń","300208",9954,8505,4238,4267,0,23,2,2,0,0,0,0,2,4267,2,0,4267,32,4235,4235,14,1356,61,1890,73,9,631,126,49,7,19
"wielkopolskie","czarnkowsko-trzcianecki","gm. Czarnków","300202",8733,7302,3531,3771,1,15,1,1,0,0,0,0,1,3772,1,0,3772,37,3735,3735,29,1072,82,1606,101,31,656,87,49,4,18
"wielkopolskie","czarnkowsko-trzcianecki","gm. Trzcianka","300207",18880,16203,7984,8219,7,42,3,3,0,0,0,0,3,8222,3,0,8222,100,8122,8122,36,2205,79,3516,195,22,1766,180,91,8,24
"wielkopolskie","czarnkowsko-trzcianecki","gm. Drawsko","300203",4777,4011,1966,2045,0,15,0,0,0,0,0,0,0,2045,0,0,2045,30,2015,2015,18,661,34,768,50,4,371,79,13,7,10
"wielkopolskie","czarnkowsko-trzcianecki","gm. Połajewo","300206",4830,4202,2182,2020,0,6,0,0,0,0,0,0,0,2020,0,0,2020,16,2004,2004,14,573,63,901,52,4,316,50,23,2,6
"wielkopolskie","czarnkowsko-trzcianecki","m. Czarnków","300201",8992,7746,3249,4497,1,15,1,1,0,0,0,0,1,4496,1,0,4496,33,4463,4463,21,1085,37,2103,132,12,848,122,74,9,20
"wielkopolskie","czarnkowsko-trzcianecki","gm. Lubasz","300205",5790,4915,2343,2572,0,14,6,6,0,0,0,0,6,2578,6,0,2578,26,2552,2552,14,729,70,1091,89,12,431,72,26,4,14
"wielkopolskie","gnieźnieński","gm. Kiszkowo","300304",4279,3595,1738,1857,0,4,1,1,0,0,0,0,1,1858,1,0,1858,18,1840,1840,12,575,60,743,37,10,330,39,23,9,2
"wielkopolskie","gnieźnieński","m. Gniezno","300301",55363,47733,20500,27233,7,111,50,46,1,0,0,0,45,27274,45,1,27273,229,27044,27044,179,7319,187,10929,819,138,6097,784,442,43,107
"wielkopolskie","gnieźnieński","gm. Niechanowo","300308",4377,3696,1715,1981,0,2,0,0,0,0,0,0,0,1981,0,0,1981,13,1968,1968,10,715,50,625,61,10,406,59,23,1,8
"wielkopolskie","gnieźnieński","gm. Łubowo","300306",4757,4000,1839,2161,2,17,0,0,0,0,0,0,0,2161,0,0,2161,39,2122,2122,5,693,31,794,40,8,450,67,20,4,10
"wielkopolskie","gnieźnieński","gm. Witkowo","300310",10753,9200,3945,5255,1,37,2,2,0,0,0,0,2,5257,2,0,5257,87,5170,5170,20,1713,81,1896,110,22,1058,170,74,8,18
"wielkopolskie","gnieźnieński","gm. Czerniejewo","300302",6180,5533,2703,2830,1,5,3,3,0,0,0,0,3,2833,3,0,2833,26,2807,2807,4,947,42,980,88,20,570,99,42,5,10
"wielkopolskie","gnieźnieński","gm. Mieleszyn","300307",3089,2600,1431,1169,1,3,0,0,0,0,0,0,0,1169,0,0,1169,9,1160,1160,6,402,49,405,17,3,202,58,15,0,3
"wielkopolskie","gnieźnieński","gm. Gniezno","300303",8236,7004,3238,3766,1,5,1,1,0,0,0,0,1,3767,1,0,3767,62,3705,3705,22,1097,86,1247,131,38,901,113,46,3,21
"wielkopolskie","gnieźnieński","gm. Trzemeszno","300309",11229,9543,4990,4553,3,22,0,0,0,0,0,0,0,4554,0,1,4553,45,4508,4508,29,1385,80,1651,114,39,959,171,58,5,17
"wielkopolskie","gnieźnieński","gm. Kłecko","300305",5976,5103,2388,2715,0,11,0,0,0,0,0,0,0,2714,0,0,2714,45,2669,2669,13,1031,68,872,56,14,476,93,30,4,12
"wielkopolskie","gostyński","gm. Poniec","300407",6314,5404,3032,2372,0,2,0,0,0,0,0,0,0,2370,0,0,2370,12,2358,2358,14,840,53,791,81,12,436,97,17,5,12
"wielkopolskie","gostyński","gm. Krobia","300403",10293,8907,4553,4354,1,4,1,1,0,0,0,0,1,4354,1,0,4354,23,4331,4331,26,1684,58,1390,121,23,848,118,46,5,12
"wielkopolskie","gostyński","gm. Borek Wielkopolski","300401",6035,5217,2843,2374,1,13,3,3,0,0,0,0,3,2377,3,0,2377,15,2362,2362,16,754,63,888,46,9,448,101,23,2,12
"wielkopolskie","gostyński","gm. Pogorzela","300406",4052,3530,1998,1532,0,4,0,0,0,0,0,0,0,1532,0,0,1532,7,1525,1525,3,447,77,592,39,7,272,61,11,2,14
"wielkopolskie","gostyński","gm. Gostyń","300402",22441,19395,8779,10616,1,44,3,3,0,0,0,0,3,10619,3,0,10619,86,10533,10533,88,3029,111,3963,362,53,2422,316,123,21,45
"wielkopolskie","gostyński","gm. Pępowo","300404",4760,4105,1936,2169,0,11,0,0,0,0,0,0,0,2169,0,0,2169,14,2155,2155,8,851,45,770,51,8,323,79,14,1,5
